Reported_Date,Bullish,Neutral,Bearish,Total,Bullish_8-week_Mov_Avg,Bull-Bear_Spread,Bullish_Average,Bullish_Average_=+St. Dev.,Bullish_Average_=- St. Dev.,S&P500_Weekly_High,S&P500_Weekly_Low,S&P500_Weekly_Close
9/6/2007,0.38380,0.19190,0.42420,1.00000,0.42480,-0.04000,0.38300,0.48400,0.28100,1488.76,1466.37,1472.29
9/13/2007,0.40000,0.24710,0.35290,1.00000,0.42250,0.04700,0.38300,0.48400,0.28100,1479.19,1465.69,1471.56
9/20/2007,0.39240,0.29110,0.31650,1.00000,0.41630,0.07600,0.38300,0.48400,0.28100,1538.69,1519.75,1529.03
9/27/2007,0.49370,0.16460,0.34180,1.00000,0.42070,0.15200,0.38300,0.48400,0.28100,1529.17,1516.96,1525.42
10/4/2007,0.51810,0.22890,0.25300,1.00000,0.42830,0.26500,0.38300,0.48400,0.28100,1546.33,1536.43,1539.59
10/11/2007,0.54640,0.19590,0.25770,1.00000,0.44380,0.28900,0.38300,0.48400,0.28100,1565.22,1555.62,1562.47
10/18/2007,0.41960,0.22320,0.35710,1.00000,0.44460,0.06300,0.38300,0.48400,0.28100,1550.38,1526.46,1541.24
10/25/2007,0.31250,0.20540,0.48210,1.00000,0.43330,-0.17000,0.38300,0.48400,0.28100,1519.57,1489.74,1515.88
11/1/2007,0.44710,0.18820,0.36470,1.00000,0.44120,0.08200,0.38300,0.48400,0.28100,1551.91,1529.42,1549.38
11/8/2007,0.36190,0.12380,0.51430,1.00000,0.43650,-0.15200,0.38300,0.48400,0.28100,1519.49,1475.08,1475.62
11/15/2007,0.33010,0.17480,0.49510,1.00000,0.42870,-0.16500,0.38300,0.48400,0.28100,1491.51,1466.99,1470.58
11/22/2007,0.25580,0.21710,0.52710,1.00000,0.39890,-0.27100,0.38300,0.48400,0.28100,1439.62,1415.73,1416.77
11/29/2007,0.28570,0.15310,0.56120,1.00000,0.36990,-0.27600,0.38300,0.48400,0.28100,1471.44,1427.78,1469.02
12/6/2007,0.40650,0.19510,0.39840,1.00000,0.35240,0.00800,0.38300,0.48400,0.28100,1485.85,1462.06,1485.01
12/13/2007,0.47620,0.16670,0.35710,1.00000,0.35950,0.11900,0.38300,0.48400,0.28100,1485.40,1472.40,1479.66
12/20/2007,0.35850,0.16980,0.47170,1.00000,0.36520,-0.11300,0.38300,0.48400,0.28100,1464.40,1445.49,1453.00
12/27/2007,0.30000,0.20000,0.50000,1.00000,0.34680,-0.20000,0.38300,0.48400,0.28100,1497.63,1484.55,1496.45
1/3/2008,0.25710,0.19050,0.55240,1.00000,0.33370,-0.29500,0.38300,0.48400,0.28100,1455.74,1447.37,1450.38
1/10/2008,0.19630,0.21500,0.58880,1.00000,0.31700,-0.39300,0.38300,0.48400,0.28100,1409.20,1379.23,1409.13
1/17/2008,0.24300,0.21300,0.54440,1.00000,0.31540,-0.30100,0.38300,0.48400,0.28100,1391.99,1364.27,1373.20
1/24/2008,0.25140,0.15850,0.59020,1.00000,0.31110,-0.33900,0.38300,0.48400,0.28100,1338.82,1269.87,1338.60
1/31/2008,0.30080,0.21050,0.48870,1.00000,0.29790,-0.18800,0.38300,0.48400,0.28100,1385.86,1352.95,1355.81
2/7/2008,0.34110,0.18690,0.47200,1.00000,0.28100,-0.13100,0.38300,0.48400,0.28100,1351.96,1324.34,1326.45
2/14/2008,0.33330,0.24810,0.41860,1.00000,0.27790,-0.08500,0.38300,0.48400,0.28100,1369.23,1350.78,1367.21
2/21/2008,0.33180,0.22120,0.44700,1.00000,0.28190,-0.11500,0.38300,0.48400,0.28100,1367.28,1345.05,1348.78
2/28/2008,0.34310,0.20440,0.45260,1.00000,0.29260,-0.11000,0.38300,0.48400,0.28100,1388.34,1372.00,1380.02
3/6/2008,0.21980,0.26370,0.51650,1.00000,0.29550,-0.29700,0.38300,0.48400,0.28100,1344.19,1320.22,1333.70
3/13/2008,0.20420,0.20420,0.59150,1.00000,0.29070,-0.38700,0.38300,0.48400,0.28100,1333.26,1307.86,1308.77
3/20/2008,0.25210,0.20510,0.54270,1.00000,0.29080,-0.29100,0.38300,0.48400,0.28100,1341.51,1298.42,1298.42
3/27/2008,0.41600,0.24800,0.33600,1.00000,0.30520,0.08000,0.38300,0.48400,0.28100,1352.45,1336.41,1341.13
4/3/2008,0.36700,0.23940,0.39360,1.00000,0.30840,-0.02700,0.38300,0.48400,0.28100,1377.95,1361.55,1367.53
4/10/2008,0.45760,0.16950,0.37290,1.00000,0.32400,0.08500,0.38300,0.48400,0.28100,1368.08,1350.25,1354.49
4/17/2008,0.30370,0.20940,0.48690,1.00000,0.32040,-0.18300,0.38300,0.48400,0.28100,1365.49,1337.02,1364.71
4/24/2008,0.46670,0.25830,0.27500,1.00000,0.33590,0.19200,0.38300,0.48400,0.28100,1387.87,1372.24,1379.93
5/1/2008,0.53290,0.20390,0.26320,1.00000,0.37500,0.27000,0.38300,0.48400,0.28100,1404.57,1384.25,1385.59
5/8/2008,0.52810,0.22470,0.24720,1.00000,0.41550,0.28100,0.38300,0.48400,0.28100,1394.29,1399.18,1389.39
5/15/2008,0.45160,0.25160,0.29680,1.00000,0.44050,0.15500,0.38300,0.48400,0.28100,1412.29,1406.87,1408.66
5/22/2008,0.46300,0.19440,0.34260,1.00000,0.44630,0.12000,0.38300,0.48400,0.28100,1396.20,1390.70,1390.71
5/29/2008,0.31360,0.22880,0.45760,1.00000,0.43970,-0.14400,0.38300,0.48400,0.28100,1393.49,1388.59,1390.84
6/5/2008,0.43480,0.18480,0.38040,1.00000,0.43680,0.05400,0.38300,0.48400,0.28100,1393.32,1377.48,1377.20
6/12/2008,0.31250,0.15180,0.53570,1.00000,0.43790,-0.22300,0.38300,0.48400,0.28100,1353.03,1335.78,1335.49
6/19/2008,0.32980,0.21280,0.45740,1.00000,0.42080,-0.12800,0.38300,0.48400,0.28100,1341.27,1334.04,1337.81
6/26/2008,0.31250,0.16480,0.52270,1.00000,0.39320,-0.21000,0.38300,0.48400,0.28100,1316.29,1306.14,1321.97
7/3/2008,0.23930,0.23930,0.52140,1.00000,0.35710,-0.28200,0.38300,0.48400,0.28100,1269.81,1255.69,1261.52
7/10/2008,0.22170,0.22660,0.55170,1.00000,0.32840,-0.33000,0.38300,0.48400,0.28100,1252.39,1243.32,1244.69
7/17/2008,0.25000,0.16860,0.58140,1.00000,0.30180,-0.33100,0.38300,0.48400,0.28100,1258.72,1246.31,1245.36
7/24/2008,0.35820,0.20140,0.44030,1.00000,0.30740,-0.08200,0.38300,0.48400,0.28100,1283.22,1276.01,1282.19
7/31/2008,0.40000,0.18820,0.41180,1.00000,0.30300,-0.01200,0.38300,0.48400,0.28100,1281.59,1273.50,1284.26
8/7/2008,0.35610,0.21970,0.42420,1.00000,0.30850,-0.06800,0.38300,0.48400,0.28100,1278.81,1273.06,1289.19
8/14/2008,0.42860,0.18180,0.38960,1.00000,0.32080,0.03900,0.38300,0.48400,0.28100,1285.58,1276.84,1285.83
8/21/2008,0.38100,0.24600,0.37300,1.00000,0.32940,0.00800,0.38300,0.48400,0.28100,1300.15,1261.31,1274.54
8/28/2008,0.30680,0.23860,0.45450,1.00000,0.33780,-0.14800,0.38300,0.48400,0.28100,1291.70,1283.79,1281.66
9/4/2008,0.37040,0.19750,0.43210,1.00000,0.35640,-0.06200,0.38300,0.48400,0.28100,1271.80,1253.12,1274.98
9/11/2008,0.29270,0.15850,0.54880,1.00000,0.36170,-0.25600,0.38300,0.48400,0.28100,1274.66,1221.73,1232.04
9/18/2008,0.27210,0.18370,0.54420,1.00000,0.35100,-0.27200,0.38300,0.48400,0.28100,1184.22,1157.08,1156.39
9/25/2008,0.34040,0.20210,0.45740,1.00000,0.34350,-0.11700,0.38300,0.48400,0.28100,1212.77,1187.87,1185.87
10/2/2008,0.33330,0.11670,0.55000,1.00000,0.34070,-0.21700,0.38300,0.48400,0.28100,1160.64,1132.46,1161.06
10/9/2008,0.31470,0.07690,0.60840,1.00000,0.32640,-0.29400,0.38300,0.48400,0.28100,1005.25,986.53,984.94
10/16/2008,0.40940,0.19300,0.39770,1.00000,0.33000,0.01200,0.38300,0.48400,0.28100,924.87,888.17,907.84
10/23/2008,0.38740,0.22520,0.38740,1.00000,0.34010,0.00000,0.38300,0.48400,0.28100,909.80,883.80,896.78
10/30/2008,0.37140,0.22290,0.40570,1.00000,0.34020,-0.03400,0.38300,0.48400,0.28100,963.23,939.38,930.09
11/6/2008,0.44830,0.21840,0.33330,1.00000,0.35960,0.11500,0.38300,0.48400,0.28100,952.40,934.13,952.77
11/13/2008,0.38330,0.19170,0.42500,1.00000,0.37350,-0.04200,0.38300,0.48400,0.28100,865.07,847.40,852.30
11/20/2008,0.24370,0.18490,0.57140,1.00000,0.36140,-0.32800,0.38300,0.48400,0.28100,805.87,776.79,806.58
11/27/2008,0.31250,0.23860,0.44890,1.00000,0.35880,-0.13600,0.38300,0.48400,0.28100,896.25,881.21,887.68
12/4/2008,0.26670,0.25560,0.47780,1.00000,0.35280,-0.21100,0.38300,0.48400,0.28100,872.89,858.55,870.74
12/11/2008,0.37500,0.22660,0.39840,1.00000,0.34850,-0.02300,0.38300,0.48400,0.28100,899.95,885.94,899.24
12/18/2008,0.39730,0.24660,0.35620,1.00000,0.34980,0.04100,0.38300,0.48400,0.28100,910.01,900.10,904.42
12/25/2008,0.28950,0.27190,0.43860,1.00000,0.33950,-0.14900,0.38300,0.48400,0.28100,873.70,868.50,872.80
1/1/2009,0.24000,0.21330,0.54670,1.00000,0.31350,-0.30700,0.38300,0.48400,0.28100,934.73,899.35,903.25
1/8/2009,0.48700,0.16230,0.35060,1.00000,0.32650,0.13600,0.38300,0.48400,0.28100,907.64,896.81,906.65
1/15/2009,0.27630,0.25000,0.47370,1.00000,0.33050,-0.19700,0.38300,0.48400,0.28100,842.05,825.53,842.62
1/22/2009,0.27210,0.26470,0.46320,1.00000,0.32550,-0.19100,0.38300,0.48400,0.28100,839.74,816.69,840.24
1/29/2009,0.25270,0.27470,0.47250,1.00000,0.32370,-0.22000,0.38300,0.48400,0.28100,868.89,854.37,874.09
2/5/2009,0.24630,0.31340,0.44030,1.00000,0.30770,-0.19400,0.38300,0.48400,0.28100,832.63,819.91,832.23
2/12/2009,0.32910,0.27850,0.39240,1.00000,0.29910,-0.06300,0.38300,0.48400,0.28100,829.91,811.35,833.74
2/19/2009,0.21640,0.21640,0.56720,1.00000,0.29000,-0.35100,0.38300,0.48400,0.28100,797.58,787.91,788.42
2/26/2009,0.24300,0.20560,0.55140,1.00000,0.29040,-0.30800,0.38300,0.48400,0.28100,779.42,765.76,764.90
3/5/2009,0.18920,0.10810,0.70270,1.00000,0.25310,-0.51400,0.38300,0.48400,0.28100,708.27,696.27,712.87
3/12/2009,0.27640,0.17890,0.54470,1.00000,0.25320,-0.26800,0.38300,0.48400,0.28100,727.47,714.76,721.36
3/19/2009,0.45060,0.16670,0.38270,1.00000,0.27550,0.06800,0.38300,0.48400,0.28100,803.24,788.87,794.35
3/26/2009,0.39130,0.18480,0.42390,1.00000,0.29280,-0.03300,0.38300,0.48400,0.28100,826.76,814.06,813.88
4/2/2009,0.42660,0.20280,0.37060,1.00000,0.31530,0.05600,0.38300,0.48400,0.28100,835.91,814.53,811.08
4/9/2009,0.35710,0.20000,0.44290,1.00000,0.31880,-0.08600,0.38300,0.48400,0.28100,850.80,829.29,825.16
4/16/2009,0.44140,0.20000,0.35860,1.00000,0.34700,0.08300,0.38300,0.48400,0.28100,852.93,835.58,841.50
4/23/2009,0.31820,0.29550,0.38640,1.00000,0.35640,-0.06800,0.38300,0.48400,0.28100,848.22,835.45,843.55
4/30/2009,0.36090,0.20300,0.43610,1.00000,0.37780,-0.07500,0.38300,0.48400,0.28100,887.47,876.59,873.64
5/7/2009,0.44090,0.22580,0.33330,1.00000,0.39840,0.10800,0.38300,0.48400,0.28100,929.58,919.58,919.53
5/14/2009,0.43810,0.20950,0.35240,1.00000,0.39680,0.08600,0.38300,0.48400,0.28100,890.10,882.52,883.92
5/21/2009,0.33720,0.20930,0.45350,1.00000,0.39010,-0.11600,0.38300,0.48400,0.28100,900.42,884.06,903.47
5/28/2009,0.40370,0.11010,0.48620,1.00000,0.38720,-0.08300,0.38300,0.48400,0.28100,903.06,887.60,893.06
6/4/2009,0.47560,0.15850,0.36590,1.00000,0.40200,0.11000,0.38300,0.48400,0.28100,936.22,931.29,931.76
6/11/2009,0.39250,0.21500,0.39250,1.00000,0.39590,0.00000,0.38300,0.48400,0.28100,950.13,939.04,939.15
6/18/2009,0.33330,0.20240,0.46430,1.00000,0.39780,-0.13100,0.38300,0.48400,0.28100,914.05,907.94,910.71
6/25/2009,0.28000,0.23200,0.48800,1.00000,0.38770,-0.20800,0.38300,0.48400,0.28100,908.84,896.27,900.94
7/2/2009,0.37840,0.17570,0.44590,1.00000,0.37990,-0.06800,0.38300,0.48400,0.28100,921.24,903.22,923.33
7/9/2009,0.27910,0.17440,0.54650,1.00000,0.36000,-0.26700,0.38300,0.48400,0.28100,886.01,879.35,879.56
7/16/2009,0.28680,0.24260,0.47060,1.00000,0.35370,-0.18400,0.38300,0.48400,0.28100,934.31,928.04,932.68
7/23/2009,0.37600,0.20000,0.42400,1.00000,0.35020,-0.04800,0.38300,0.48400,0.28100,962.37,953.27,954.07
7/30/2009,0.47670,0.20930,0.31400,1.00000,0.35040,0.16300,0.38300,0.48400,0.28100,994.95,976.01,975.15
8/6/2009,0.50000,0.14840,0.35160,1.00000,0.36380,0.14800,0.38300,0.48400,0.28100,1008.00,997.59,1002.72
8/13/2009,0.51000,0.16000,0.33000,1.00000,0.38590,0.18000,0.38300,0.48400,0.28100,1009.54,1000.82,1005.81
8/20/2009,0.34070,0.25930,0.40000,1.00000,0.39350,-0.05900,0.38300,0.48400,0.28100,1004.08,996.39,996.46
8/27/2009,0.33980,0.17480,0.48540,1.00000,0.38860,-0.14600,0.38300,0.48400,0.28100,1027.81,1016.83,1028.12
9/3/2009,0.37970,0.24050,0.37970,1.00000,0.40120,0.00000,0.38300,0.48400,0.28100,1001.46,996.12,994.75
9/10/2009,0.37330,0.18670,0.44000,1.00000,0.41200,-0.06700,0.38300,0.48400,0.28100,1033.94,1028.04,1033.37
9/17/2009,0.42140,0.17860,0.40000,1.00000,0.41770,0.02100,0.38300,0.48400,0.28100,1074.77,1066.93,1068.76
9/24/2009,0.39090,0.16360,0.44550,1.00000,0.40700,-0.05500,0.38300,0.48400,0.28100,1066.29,1051.04,1060.87
10/1/2009,0.43550,0.20970,0.35480,1.00000,0.39890,0.08100,0.38300,0.48400,0.28100,1054.91,1043.65,1057.08
10/8/2009,0.35090,0.23680,0.41230,1.00000,0.37900,-0.06100,0.38300,0.48400,0.28100,1066.86,1060.03,1057.58
10/15/2009,0.47300,0.18920,0.33780,1.00000,0.39560,0.13500,0.38300,0.48400,0.28100,1090.89,1086.88,1092.02
10/22/2009,0.40480,0.23810,0.35710,1.00000,0.40370,0.04800,0.38300,0.48400,0.28100,1101.36,1080.77,1081.40
10/29/2009,0.33650,0.24040,0.42310,1.00000,0.39830,-0.08700,0.38300,0.48400,0.28100,1056.01,1043.69,1042.63
11/5/2009,0.22220,0.22220,0.55560,1.00000,0.37940,-0.33300,0.38300,0.48400,0.28100,1060.98,1047.30,1046.50
11/12/2009,0.38600,0.22800,0.38600,1.00000,0.37500,0.00000,0.38300,0.48400,0.28100,1105.37,1063.21,1098.51
11/19/2009,0.42730,0.25450,0.31820,1.00000,0.37950,0.10900,0.38300,0.48400,0.28100,1106.44,1089.84,1109.80
11/26/2009,0.41660,0.16660,0.41660,1.00000,0.37720,0.00000,0.38300,0.48400,0.28100,1105.47,1083.74,1110.63
12/3/2009,0.41580,0.24750,0.33660,1.00000,0.38530,0.07900,0.38300,0.48400,0.28100,1117.28,1109.24,1109.24
12/10/2009,0.42680,0.21950,0.35370,1.00000,0.37950,0.07300,0.38300,0.48400,0.28100,1106.25,1098.69,1095.95
12/17/2009,0.42110,0.29470,0.28420,1.00000,0.38150,0.13700,0.38300,0.48400,0.28100,1106.36,1098.16,1109.18
12/24/2009,0.37680,0.24640,0.37680,1.00000,0.38660,0.00000,0.38300,0.48400,0.28100,1130.38,1126.17,1127.78
12/31/2009,0.49180,0.27870,0.22950,1.00000,0.42030,0.26200,0.38300,0.48400,0.28100,1129.43,1116.56,1115.10
1/7/2010,0.41000,0.33000,0.26000,1.00000,0.42330,0.15000,0.38300,0.48400,0.28100,1136.27,1131.32,1137.14
1/14/2010,0.47440,0.25640,0.26920,1.00000,0.42920,0.20500,0.38300,0.48400,0.28100,1147.93,1143.80,1145.68
1/21/2010,0.40000,0.25260,0.34740,1.00000,0.42710,0.05300,0.38300,0.48400,0.28100,1141.58,1136.52,1138.04
1/28/2010,0.35000,0.28330,0.36670,1.00000,0.41890,-0.01700,0.38300,0.48400,0.28100,1100.22,1092.63,1097.50
2/4/2010,0.29230,0.27690,0.43080,1.00000,0.40210,-0.13900,0.38300,0.48400,0.28100,1097.25,1074.86,1097.28
2/11/2010,0.36750,0.21370,0.41880,1.00000,0.39540,-0.05100,0.38300,0.48400,0.28100,1069.05,1060.59,1068.13
2/18/2010,0.35850,0.28930,0.35220,1.00000,0.39310,0.00600,0.38300,0.48400,0.28100,1102.40,1097.48,1099.51
2/25/2010,0.34890,0.35570,0.29530,1.00000,0.37520,0.05400,0.38300,0.48400,0.28100,1106.42,1106.42,1094.60
3/4/2010,0.35860,0.37930,0.26210,1.00000,0.36880,0.09700,0.38300,0.48400,0.28100,1121.67,1119.12,1118.79
3/11/2010,0.45290,0.29410,0.25290,1.00000,0.36610,0.20000,0.38300,0.48400,0.28100,1143.96,1139.99,1145.61
3/18/2010,0.35370,0.34760,0.29880,1.00000,0.36030,0.05500,0.38300,0.48400,0.28100,1167.77,1165.07,1166.21
3/25/2010,0.32390,0.32950,0.34660,1.00000,0.35700,-0.02300,0.38300,0.48400,0.28100,1176.71,1170.03,1167.72
4/1/2010,0.41300,0.27540,0.31160,1.00000,0.37210,0.10100,0.38300,0.48400,0.28100,1181.43,1171.23,1169.43
4/8/2010,0.42860,0.26790,0.30360,1.00000,0.37980,0.12500,0.38300,0.48400,0.28100,1181.75,1175.12,1182.45
4/15/2010,0.48480,0.21820,0.29700,1.00000,0.39560,0.18800,0.38300,0.48400,0.28100,1210.77,1208.64,1210.65
4/22/2010,0.38120,0.27620,0.34250,1.00000,0.39960,0.03900,0.38300,0.48400,0.28100,1202.52,1190.19,1205.94
4/29/2010,0.41360,0.30000,0.28640,1.00000,0.40650,0.12700,0.38300,0.48400,0.28100,1202.59,1193.30,1191.36
5/6/2010,0.39130,0.32300,0.28570,1.00000,0.39880,0.10600,0.38300,0.48400,0.28100,1166.65,1161.74,1165.87
5/13/2010,0.36600,0.26800,0.36600,1.00000,0.40030,0.00000,0.38300,0.48400,0.28100,1170.61,1164.48,1171.67
5/20/2010,0.41300,0.25000,0.33700,1.00000,0.41140,0.07600,0.38300,0.48400,0.28100,1107.34,1088.33,1115.05
5/27/2010,0.29830,0.19300,0.50880,1.00000,0.39710,-0.21100,0.38300,0.48400,0.28100,1089.60,1074.27,1067.95
6/3/2010,0.37090,0.22070,0.40850,1.00000,0.38990,-0.03800,0.38300,0.48400,0.28100,1105.67,1098.82,1098.38
6/10/2010,0.34480,0.22410,0.43100,1.00000,0.37240,-0.08600,0.38300,0.48400,0.28100,1083.05,1058.77,1055.69
6/17/2010,0.42450,0.26890,0.30660,1.00000,0.37780,0.11800,0.38300,0.48400,0.28100,1117.72,1106.38,1114.61
6/24/2010,0.34460,0.33110,0.32430,1.00000,0.36920,0.02000,0.38300,0.48400,0.28100,1090.93,1079.17,1092.04
7/1/2010,0.24680,0.33330,0.41990,1.00000,0.35110,-0.17300,0.38300,0.48400,0.28100,1033.58,1021.65,1030.71
7/8/2010,0.20940,0.21990,0.57070,1.00000,0.33150,-0.36100,0.38300,0.48400,0.28100,1071.25,1062.92,1060.27
7/15/2010,0.39370,0.22840,0.37800,1.00000,0.32910,0.01600,0.38300,0.48400,0.28100,1095.17,1080.53,1095.17
7/22/2010,0.32160,0.22810,0.45030,1.00000,0.33200,-0.12900,0.38300,0.48400,0.28100,1094.59,1072.14,1069.59
7/29/2010,0.40000,0.26670,0.33330,1.00000,0.33570,0.06700,0.38300,0.48400,0.28100,1115.90,1109.63,1106.13
8/5/2010,0.30390,0.31370,0.38240,1.00000,0.33060,-0.07900,0.38300,0.48400,0.28100,1124.75,1118.81,1127.24
8/12/2010,0.39760,0.30120,0.30120,1.00000,0.32720,0.09600,0.38300,0.48400,0.28100,1083.88,1076.69,1089.47
8/19/2010,0.30110,0.27420,0.42470,1.00000,0.32180,-0.12400,0.38300,0.48400,0.28100,1092.44,1077.35,1094.16
8/26/2010,0.20740,0.29790,0.49470,1.00000,0.31680,-0.28700,0.38300,0.48400,0.28100,1060.25,1055.38,1055.33
9/2/2010,0.30800,0.27000,0.42210,1.00000,0.32920,-0.11400,0.38300,0.48400,0.28100,1086.55,1080.39,1080.29
9/9/2010,0.43870,0.24510,0.31610,1.00000,0.33480,0.12300,0.38300,0.48400,0.28100,1103.26,1092.36,1091.84
9/16/2010,0.50890,0.24850,0.24260,1.00000,0.35820,0.26600,0.38300,0.48400,0.28100,1123.89,1118.90,1125.07
9/23/2010,0.44970,0.29630,0.25400,1.00000,0.36440,0.19600,0.38300,0.48400,0.28100,1132.97,1123.46,1134.24
9/30/2010,0.42530,0.25860,0.31610,1.00000,0.37960,0.10900,0.38300,0.48400,0.28100,1157.16,1145.97,1144.73
10/7/2010,0.49030,0.23230,0.27740,1.00000,0.39120,0.21300,0.38300,0.48400,0.28100,1163.87,1156.50,1159.97
10/14/2010,0.47100,0.26090,0.26810,1.00000,0.41240,0.20300,0.38300,0.48400,0.28100,1177.95,1174.04,1178.10
10/21/2010,0.49620,0.25190,0.25190,1.00000,0.44850,0.24400,0.38300,0.48400,0.28100,1188.52,1179.82,1178.17
10/28/2010,0.51230,0.27160,0.21600,1.00000,0.47410,0.29600,0.38300,0.48400,0.28100,1189.53,1184.47,1182.45
11/4/2010,0.48230,0.21990,0.29790,1.00000,0.47950,0.18400,0.38300,0.48400,0.28100,1213.05,1198.34,1197.96
11/11/2010,0.57560,0.13950,0.28490,1.00000,0.48780,0.29100,0.38300,0.48400,0.28100,1227.08,1220.29,1225.85
11/18/2010,0.40000,0.27500,0.32500,1.00000,0.48160,0.07500,0.38300,0.48400,0.28100,1226.84,1173.00,1223.25
11/25/2010,0.47400,0.27920,0.24680,1.00000,0.48770,0.22700,0.38300,0.48400,0.28100,1200.29,1198.35,1199.73
12/2/2010,0.49660,0.24140,0.26210,1.00000,0.48850,0.23500,0.38300,0.48400,0.28100,1207.61,1186.93,1206.07
12/9/2010,0.53050,0.24390,0.22560,1.00000,0.49590,0.30500,0.38300,0.48400,0.28100,1235.05,1186.60,1228.28
12/16/2010,0.50230,0.22620,0.27150,1.00000,0.49670,0.23100,0.38300,0.48400,0.28100,1246.72,1240.34,1241.59
12/23/2010,0.63280,0.20310,0.16400,1.00000,0.51180,0.46900,0.38300,0.48400,0.28100,1259.39,1254.94,1258.84
12/30/2010,0.51610,0.28340,0.20050,1.00000,0.51600,0.31600,0.38300,0.48400,0.28100,1262.60,1258.78,1259.78
1/6/2011,0.55880,0.25860,0.18250,1.00000,0.51390,0.37600,0.38300,0.48400,0.28100,1277.63,1254.19,1276.56
1/13/2011,0.52340,0.24220,0.23440,1.00000,0.52930,0.28900,0.38300,0.48400,0.28100,1286.87,1275.65,1285.96
1/20/2011,0.50750,0.20150,0.29100,1.00000,0.53350,0.21700,0.38300,0.48400,0.28100,1296.06,1290.16,1295.02
1/27/2011,0.42040,0.23670,0.34290,1.00000,0.52400,0.07800,0.38300,0.48400,0.28100,1299.74,1291.97,1296.63
2/3/2011,0.51540,0.21590,0.26870,1.00000,0.52210,0.24700,0.38300,0.48400,0.28100,1308.86,1275.10,1304.03
2/10/2011,0.49400,0.23690,0.26910,1.00000,0.52110,0.22500,0.38300,0.48400,0.28100,1324.87,1316.03,1324.57
2/17/2011,0.46580,0.27850,0.25570,1.00000,0.50020,0.21000,0.38300,0.48400,0.28100,1337.61,1329.51,1336.32
2/24/2011,0.36630,0.27230,0.36140,1.00000,0.48150,0.00500,0.38300,0.48400,0.28100,1344.07,1338.12,1343.01
3/3/2011,0.36790,0.30050,0.33160,1.00000,0.45760,0.03600,0.38300,0.48400,0.28100,1332.09,1320.55,1327.22
3/10/2011,0.35970,0.31710,0.32320,1.00000,0.43710,0.03700,0.38300,0.48400,0.28100,1332.28,1312.59,1321.82
3/17/2011,0.28490,0.31390,0.40120,1.00000,0.40930,-0.11600,0.38300,0.48400,0.28100,1315.72,1294.21,1304.28
3/24/2011,0.37740,0.27270,0.34970,1.00000,0.40390,0.02800,0.38300,0.48400,0.28100,1300.58,1292.70,1298.38
3/31/2011,0.41810,0.27120,0.31070,1.00000,0.39180,0.10700,0.38300,0.48400,0.28100,1331.74,1321.89,1328.26
4/7/2011,0.43590,0.27560,0.28850,1.00000,0.38450,0.14700,0.38300,0.48400,0.28100,1339.38,1328.89,1335.54
4/14/2011,0.42250,0.26760,0.30990,1.00000,0.37910,0.11300,0.38300,0.48400,0.28100,1339.46,1309.19,1314.41
4/21/2011,0.32160,0.36840,0.30990,1.00000,0.37350,0.01200,0.38300,0.48400,0.28100,1332.66,1319.12,1330.36
4/28/2011,0.37900,0.31450,0.30650,1.00000,0.37490,0.07300,0.38300,0.48400,0.28100,1349.55,1336.75,1347.24
5/5/2011,0.35460,0.32670,0.31870,1.00000,0.37430,0.03600,0.38300,0.48400,0.28100,1370.58,1358.69,1363.61
5/12/2011,0.30770,0.33730,0.35500,1.00000,0.37710,-0.04700,0.38300,0.48400,0.28100,1359.44,1348.34,1357.16
5/19/2011,0.26690,0.32020,0.41290,1.00000,0.36330,-0.14600,0.38300,0.48400,0.28100,1351.05,1333.36,1348.65
5/26/2011,0.25610,0.32970,0.41420,1.00000,0.34300,-0.15800,0.38300,0.48400,0.28100,1346.82,1336.36,1343.60
6/2/2011,0.30180,0.36390,0.33430,1.00000,0.32630,-0.03300,0.38300,0.48400,0.28100,1345.20,1314.41,1314.55
6/9/2011,0.24420,0.27910,0.47670,1.00000,0.30400,-0.23300,0.38300,0.48400,0.28100,1312.94,1297.90,1300.16
6/16/2011,0.29000,0.28250,0.42750,1.00000,0.30000,-0.13800,0.38300,0.48400,0.28100,1294.54,1279.63,1289.00
6/23/2011,0.37460,0.26800,0.35740,1.00000,0.29950,0.01700,0.38300,0.48400,0.28100,1298.61,1286.79,1295.52
6/30/2011,0.38310,0.31490,0.30190,1.00000,0.30310,0.08100,0.38300,0.48400,0.28100,1309.21,1296.85,1307.41
7/7/2011,0.41770,0.33540,0.24680,1.00000,0.31680,0.17100,0.38300,0.48400,0.28100,1341.01,1334.30,1339.67
7/14/2011,0.39310,0.31450,0.29250,1.00000,0.33260,0.10100,0.38300,0.48400,0.28100,1356.48,1313.33,1317.72
7/21/2011,0.39860,0.29540,0.30610,1.00000,0.35040,0.09300,0.38300,0.48400,0.28100,1330.43,1295.92,1325.84
7/28/2011,0.37840,0.30740,0.31420,1.00000,0.36000,0.06400,0.38300,0.48400,0.28100,1347.00,1303.49,1304.89
8/4/2011,0.27160,0.22990,0.49850,1.00000,0.36340,-0.22700,0.38300,0.48400,0.28100,1316.32,1234.56,1260.34
8/11/2011,0.33430,0.21790,0.44780,1.00000,0.36890,-0.11400,0.38300,0.48400,0.28100,1260.23,1101.54,1120.76
8/18/2011,0.35560,0.24620,0.39820,1.00000,0.36660,-0.04300,0.38300,0.48400,0.28100,1208.47,1121.30,1193.88
